county_fips,county_name,state_abbr,region,urban_rural_group,measure_id,measure_label,estimate_pct,low_ci,high_ci,release_year
08111,San Juan,CO,West,Small town,obesity_pct,Obesity among adults,22.4,20.4,24.4,2025
08113,San Miguel,CO,West,Rural,obesity_pct,Obesity among adults,44.4,43.0,45.8,2025
08117,Summit,CO,West,Urban core,obesity_pct,Obesity among adults,24.6,23.6,25.6,2025
08014,Broomfield,CO,West,Small town,obesity_pct,Obesity among adults,34.9,31.9,37.9,2025
08017,Cheyenne,CO,West,Small town,obesity_pct,Obesity among adults,26.6,24.6,28.6,2025
08021,Conejos,CO,West,Urban core,obesity_pct,Obesity among adults,22.8,20.1,25.5,2025
08025,Crowley,CO,West,Suburban,obesity_pct,Obesity among adults,37.1,35.6,38.6,2025
08033,Dolores,CO,West,Rural,obesity_pct,Obesity among adults,33.2,32.2,34.2,2025
08039,Elbert,CO,West,Urban core,obesity_pct,Obesity among adults,22.5,20.5,24.5,2025
08041,El Paso,CO,West,Suburban,obesity_pct,Obesity among adults,21.9,20.1,23.7,2025
08043,Fremont,CO,West,Small town,obesity_pct,Obesity among adults,28.6,26.4,30.8,2025
08045,Garfield,CO,West,Urban core,obesity_pct,Obesity among adults,31.7,30.8,32.6,2025
08047,Gilpin,CO,West,Rural,obesity_pct,Obesity among adults,27.1,26.0,28.2,2025
08115,Sedgwick,CO,West,Small town,obesity_pct,Obesity among adults,26.7,24.5,28.9,2025
08119,Teller,CO,West,Urban core,obesity_pct,Obesity among adults,33.8,32.9,34.7,2025
08121,Washington,CO,West,Rural,obesity_pct,Obesity among adults,31.7,28.8,34.6,2025
08123,Weld,CO,West,Suburban,obesity_pct,Obesity among adults,28.2,27.4,29.0,2025
08125,Yuma,CO,West,Rural,obesity_pct,Obesity among adults,26.2,23.6,28.8,2025
09001,Fairfield,CT,Northeast,Small town,obesity_pct,Obesity among adults,37.0,35.4,38.6,2025
09003,Hartford,CT,Northeast,Small town,obesity_pct,Obesity among adults,40.0,39.0,41.0,2025
09005,Litchfield,CT,Northeast,Small town,obesity_pct,Obesity among adults,28.4,27.3,29.5,2025
09007,Middlesex,CT,Northeast,Rural,obesity_pct,Obesity among adults,30.0,27.1,32.9,2025
09009,New Haven,CT,Northeast,Urban core,obesity_pct,Obesity among adults,28.3,27.5,29.1,2025
09011,New London,CT,Northeast,Urban core,obesity_pct,Obesity among adults,26.6,24.1,29.1,2025
09013,Tolland,CT,Northeast,Suburban,obesity_pct,Obesity among adults,24.7,21.9,27.5,2025
09015,Windham,CT,Northeast,Urban core,obesity_pct,Obesity among adults,25.8,24.3,27.3,2025
10001,Kent,DE,South,Small town,obesity_pct,Obesity among adults,39.2,36.6,41.8,2025
10003,New Castle,DE,South,Suburban,obesity_pct,Obesity among adults,34.0,32.5,35.5,2025
10005,Sussex,DE,South,Rural,obesity_pct,Obesity among adults,22.2,19.6,24.8,2025
11001,District of Columbia,DC,South,Small town,obesity_pct,Obesity among adults,40.5,37.8,43.2,2025
12013,Calhoun,FL,South,Rural,obesity_pct,Obesity among adults,31.4,28.6,34.2,2025
12015,Charlotte,FL,South,Suburban,obesity_pct,Obesity among adults,46.9,44.7,49.1,2025
12019,Clay,FL,South,Small town,obesity_pct,Obesity among adults,40.5,38.6,42.4,2025
12021,Collier,FL,South,Rural,obesity_pct,Obesity among adults,28.3,27.2,29.4,2025
12027,DeSoto,FL,South,Suburban,obesity_pct,Obesity among adults,36.8,34.0,39.6,2025
12035,Flagler,FL,South,Small town,obesity_pct,Obesity among adults,33.5,31.6,35.4,2025
12067,Lafayette,FL,South,Small town,obesity_pct,Obesity among adults,38.0,37.2,38.8,2025
12081,Manatee,FL,South,Urban core,obesity_pct,Obesity among adults,21.0,18.4,23.6,2025
12085,Martin,FL,South,Urban core,obesity_pct,Obesity among adults,27.1,24.9,29.3,2025
12087,Monroe,FL,South,Small town,obesity_pct,Obesity among adults,29.2,28.1,30.3,2025
12091,Okaloosa,FL,South,Urban core,obesity_pct,Obesity among adults,24.6,23.0,26.2,2025
12099,Palm Beach,FL,South,Urban core,obesity_pct,Obesity among adults,36.2,33.4,39.0,2025
12105,Polk,FL,South,Rural,obesity_pct,Obesity among adults,29.1,27.1,31.1,2025
12107,Putnam,FL,South,Small town,obesity_pct,Obesity among adults,24.5,23.5,25.5,2025
12109,St. Johns,FL,South,Rural,obesity_pct,Obesity among adults,34.1,33.0,35.2,2025
12111,St. Lucie,FL,South,Suburban,obesity_pct,Obesity among adults,34.4,33.1,35.7,2025
12043,Glades,FL,South,Rural,obesity_pct,Obesity among adults,29.0,26.2,31.8,2025
12049,Hardee,FL,South,Rural,obesity_pct,Obesity among adults,47.3,46.3,48.3,2025
12051,Hendry,FL,South,Urban core,obesity_pct,Obesity among adults,28.8,26.9,30.7,2025
12053,Hernando,FL,South,Rural,obesity_pct,Obesity among adults,30.0,27.0,33.0,2025
12059,Holmes,FL,South,Small town,obesity_pct,Obesity among adults,34.5,31.9,37.1,2025
12061,Indian River,FL,South,Small town,obesity_pct,Obesity among adults,29.9,26.9,32.9,2025
12001,Alachua,FL,South,Rural,obesity_pct,Obesity among adults,43.0,40.0,46.0,2025
12003,Baker,FL,South,Rural,obesity_pct,Obesity among adults,31.4,29.5,33.3,2025
12005,Bay,FL,South,Small town,obesity_pct,Obesity among adults,29.2,28.2,30.2,2025
12007,Bradford,FL,South,Small town,obesity_pct,Obesity among adults,42.0,41.0,43.0,2025
12009,Brevard,FL,South,Small town,obesity_pct,Obesity among adults,33.5,31.3,35.7,2025
12011,Broward,FL,South,Small town,obesity_pct,Obesity among adults,25.9,24.0,27.8,2025
12029,Dixie,FL,South,Small town,obesity_pct,Obesity among adults,24.7,22.7,26.7,2025
12031,Duval,FL,South,Suburban,obesity_pct,Obesity among adults,32.5,30.6,34.4,2025
12033,Escambia,FL,South,Rural,obesity_pct,Obesity among adults,42.4,40.3,44.5,2025
12037,Franklin,FL,South,Small town,obesity_pct,Obesity among adults,37.6,35.7,39.5,2025
12039,Gadsden,FL,South,Rural,obesity_pct,Obesity among adults,38.5,35.7,41.3,2025
12041,Gilchrist,FL,South,Small town,obesity_pct,Obesity among adults,35.8,33.8,37.8,2025
12045,Gulf,FL,South,Suburban,obesity_pct,Obesity among adults,35.2,33.2,37.2,2025
12047,Hamilton,FL,South,Small town,obesity_pct,Obesity among adults,32.3,31.3,33.3,2025
12055,Highlands,FL,South,Suburban,obesity_pct,Obesity among adults,31.1,29.7,32.5,2025
12057,Hillsborough,FL,South,Small town,obesity_pct,Obesity among adults,30.3,29.0,31.6,2025
12063,Jackson,FL,South,Rural,obesity_pct,Obesity among adults,34.4,33.2,35.6,2025
12065,Jefferson,FL,South,Urban core,obesity_pct,Obesity among adults,29.2,27.0,31.4,2025
12069,Lake,FL,South,Small town,obesity_pct,Obesity among adults,26.9,26.0,27.8,2025
12071,Lee,FL,South,Rural,obesity_pct,Obesity among adults,34.0,33.2,34.8,2025
12073,Leon,FL,South,Suburban,obesity_pct,Obesity among adults,32.0,29.0,35.0,2025
12077,Liberty,FL,South,Suburban,obesity_pct,Obesity among adults,35.9,33.9,37.9,2025
12079,Madison,FL,South,Suburban,obesity_pct,Obesity among adults,25.5,22.6,28.4,2025
12083,Marion,FL,South,Rural,obesity_pct,Obesity among adults,40.6,39.7,41.5,2025
12086,Miami-Dade,FL,South,Rural,obesity_pct,Obesity among adults,44.2,42.0,46.4,2025
12089,Nassau,FL,South,Rural,obesity_pct,Obesity among adults,26.0,24.6,27.4,2025
12093,Okeechobee,FL,South,Rural,obesity_pct,Obesity among adults,36.8,33.8,39.8,2025
12095,Orange,FL,South,Rural,obesity_pct,Obesity among adults,35.7,33.1,38.3,2025
12097,Osceola,FL,South,Suburban,obesity_pct,Obesity among adults,30.7,29.7,31.7,2025
12101,Pasco,FL,South,Urban core,obesity_pct,Obesity among adults,26.7,23.9,29.5,2025
12103,Pinellas,FL,South,Small town,obesity_pct,Obesity among adults,34.4,32.3,36.5,2025
12113,Santa Rosa,FL,South,Urban core,obesity_pct,Obesity among adults,34.2,31.9,36.5,2025
12117,Seminole,FL,South,Rural,obesity_pct,Obesity among adults,31.1,29.1,33.1,2025
12119,Sumter,FL,South,Urban core,obesity_pct,Obesity among adults,30.4,29.7,31.1,2025
12121,Suwannee,FL,South,Rural,obesity_pct,Obesity among adults,41.3,38.9,43.7,2025
12123,Taylor,FL,South,Suburban,obesity_pct,Obesity among adults,33.2,31.1,35.3,2025
12125,Union,FL,South,Rural,obesity_pct,Obesity among adults,42.3,40.1,44.5,2025
12129,Wakulla,FL,South,Urban core,obesity_pct,Obesity among adults,18.2,15.4,21.0,2025
12133,Washington,FL,South,Rural,obesity_pct,Obesity among adults,32.2,29.6,34.8,2025
12115,Sarasota,FL,South,Small town,obesity_pct,Obesity among adults,30.5,28.5,32.5,2025
12131,Walton,FL,South,Suburban,obesity_pct,Obesity among adults,28.6,27.1,30.1,2025
12017,Citrus,FL,South,Suburban,obesity_pct,Obesity among adults,30.9,29.4,32.4,2025
12075,Levy,FL,South,Rural,obesity_pct,Obesity among adults,38.6,36.5,40.7,2025
12127,Volusia,FL,South,Urban core,obesity_pct,Obesity among adults,26.7,25.2,28.2,2025
12023,Columbia,FL,South,Rural,obesity_pct,Obesity among adults,39.7,37.7,41.7,2025
13057,Cherokee,GA,South,Small town,obesity_pct,Obesity among adults,31.6,29.4,33.8,2025
13059,Clarke,GA,South,Suburban,obesity_pct,Obesity among adults,35.0,33.4,36.6,2025
13061,Clay,GA,South,Rural,obesity_pct,Obesity among adults,37.7,36.4,39.0,2025
13063,Clayton,GA,South,Rural,obesity_pct,Obesity among adults,30.0,27.1,32.9,2025
13065,Clinch,GA,South,Urban core,obesity_pct,Obesity among adults,26.5,23.5,29.5,2025
13001,Appling,GA,South,Urban core,obesity_pct,Obesity among adults,31.6,30.9,32.3,2025
13007,Baker,GA,South,Small town,obesity_pct,Obesity among adults,32.8,30.7,34.9,2025
13009,Baldwin,GA,South,Rural,obesity_pct,Obesity among adults,28.9,26.9,30.9,2025
13013,Barrow,GA,South,Suburban,obesity_pct,Obesity among adults,37.8,37.0,38.6,2025
13015,Bartow,GA,South,Suburban,obesity_pct,Obesity among adults,37.8,36.5,39.1,2025
13019,Berrien,GA,South,Suburban,obesity_pct,Obesity among adults,15.0,12.2,17.8,2025
13021,Bibb,GA,South,Small town,obesity_pct,Obesity among adults,32.9,31.1,34.7,2025
13025,Brantley,GA,South,Urban core,obesity_pct,Obesity among adults,23.8,22.9,24.7,2025
13027,Brooks,GA,South,Suburban,obesity_pct,Obesity among adults,33.9,32.5,35.3,2025
13029,Bryan,GA,South,Rural,obesity_pct,Obesity among adults,33.8,31.1,36.5,2025
13033,Burke,GA,South,Urban core,obesity_pct,Obesity among adults,30.6,28.0,33.2,2025
13039,Camden,GA,South,Rural,obesity_pct,Obesity among adults,35.1,33.1,37.1,2025
13049,Charlton,GA,South,Rural,obesity_pct,Obesity among adults,32.0,29.2,34.8,2025
13051,Chatham,GA,South,Small town,obesity_pct,Obesity among adults,24.9,22.0,27.8,2025
13075,Cook,GA,South,Suburban,obesity_pct,Obesity among adults,29.4,27.9,30.9,2025
13079,Crawford,GA,South,Small town,obesity_pct,Obesity among adults,33.9,31.6,36.2,2025
13081,Crisp,GA,South,Urban core,obesity_pct,Obesity among adults,38.7,37.6,39.8,2025
13089,DeKalb,GA,South,Suburban,obesity_pct,Obesity among adults,37.5,36.0,39.0,2025
13103,Effingham,GA,South,Small town,obesity_pct,Obesity among adults,30.4,27.6,33.2,2025
13105,Elbert,GA,South,Rural,obesity_pct,Obesity among adults,30.2,28.3,32.1,2025
13107,Emanuel,GA,South,Rural,obesity_pct,Obesity among adults,31.9,29.8,34.0,2025
13113,Fayette,GA,South,Rural,obesity_pct,Obesity among adults,32.8,31.8,33.8,2025
13121,Fulton,GA,South,Urban core,obesity_pct,Obesity among adults,25.1,23.1,27.1,2025
13127,Glynn,GA,South,Urban core,obesity_pct,Obesity among adults,33.1,30.7,35.5,2025
13131,Grady,GA,South,Urban core,obesity_pct,Obesity among adults,38.4,35.5,41.3,2025
13135,Gwinnett,GA,South,Rural,obesity_pct,Obesity among adults,33.4,30.6,36.2,2025
13137,Habersham,GA,South,Small town,obesity_pct,Obesity among adults,36.5,33.5,39.5,2025
13141,Hancock,GA,South,Rural,obesity_pct,Obesity among adults,36.7,33.7,39.7,2025
13149,Heard,GA,South,Suburban,obesity_pct,Obesity among adults,37.0,34.0,40.0,2025
13151,Henry,GA,South,Rural,obesity_pct,Obesity among adults,37.7,34.9,40.5,2025
13163,Jefferson,GA,South,Small town,obesity_pct,Obesity among adults,23.8,22.3,25.3,2025
13171,Lamar,GA,South,Small town,obesity_pct,Obesity among adults,24.0,21.7,26.3,2025
13179,Liberty,GA,South,Urban core,obesity_pct,Obesity among adults,30.9,28.9,32.9,2025
13183,Long,GA,South,Small town,obesity_pct,Obesity among adults,36.8,34.7,38.9,2025
13185,Lowndes,GA,South,Small town,obesity_pct,Obesity among adults,36.0,33.9,38.1,2025
13189,McDuffie,GA,South,Small town,obesity_pct,Obesity among adults,30.0,27.9,32.1,2025
13191,McIntosh,GA,South,Small town,obesity_pct,Obesity among adults,38.7,36.4,41.0,2025
13195,Madison,GA,South,Rural,obesity_pct,Obesity among adults,31.9,29.7,34.1,2025
13201,Miller,GA,South,Urban core,obesity_pct,Obesity among adults,26.6,25.3,27.9,2025
13213,Murray,GA,South,Small town,obesity_pct,Obesity among adults,39.0,37.6,40.4,2025
13217,Newton,GA,South,Urban core,obesity_pct,Obesity among adults,25.7,23.5,27.9,2025
13219,Oconee,GA,South,Urban core,obesity_pct,Obesity among adults,29.9,27.7,32.1,2025
13221,Oglethorpe,GA,South,Rural,obesity_pct,Obesity among adults,46.9,45.4,48.4,2025
13223,Paulding,GA,South,Rural,obesity_pct,Obesity among adults,34.2,32.2,36.2,2025
13229,Pierce,GA,South,Small town,obesity_pct,Obesity among adults,29.3,26.6,32.0,2025
13241,Rabun,GA,South,Rural,obesity_pct,Obesity among adults,31.1,28.4,33.8,2025
13245,Richmond,GA,South,Rural,obesity_pct,Obesity among adults,37.8,36.2,39.4,2025
13249,Schley,GA,South,Rural,obesity_pct,Obesity among adults,33.0,32.1,33.9,2025
13251,Screven,GA,South,Urban core,obesity_pct,Obesity among adults,34.3,33.3,35.3,2025
13267,Tattnall,GA,South,Rural,obesity_pct,Obesity among adults,41.4,39.4,43.4,2025
13269,Taylor,GA,South,Urban core,obesity_pct,Obesity among adults,41.5,40.4,42.6,2025
13271,Telfair,GA,South,Suburban,obesity_pct,Obesity among adults,39.5,38.0,41.0,2025
13285,Troup,GA,South,Rural,obesity_pct,Obesity among adults,38.0,35.2,40.8,2025
13289,Twiggs,GA,South,Small town,obesity_pct,Obesity among adults,28.4,27.3,29.5,2025
13291,Union,GA,South,Urban core,obesity_pct,Obesity among adults,29.6,28.0,31.2,2025
13301,Warren,GA,South,Small town,obesity_pct,Obesity among adults,29.3,28.1,30.5,2025
13303,Washington,GA,South,Urban core,obesity_pct,Obesity among adults,28.5,25.5,31.5,2025
13305,Wayne,GA,South,Rural,obesity_pct,Obesity among adults,40.8,39.5,42.1,2025
13309,Wheeler,GA,South,Small town,obesity_pct,Obesity among adults,40.3,38.3,42.3,2025
13313,Whitfield,GA,South,Small town,obesity_pct,Obesity among adults,31.8,30.2,33.4,2025
13317,Wilkes,GA,South,Suburban,obesity_pct,Obesity among adults,23.1,20.1,26.1,2025
13319,Wilkinson,GA,South,Small town,obesity_pct,Obesity among adults,36.2,34.2,38.2,2025
13003,Atkinson,GA,South,Suburban,obesity_pct,Obesity among adults,27.4,25.2,29.6,2025
13005,Bacon,GA,South,Suburban,obesity_pct,Obesity among adults,19.9,18.8,21.0,2025
13011,Banks,GA,South,Small town,obesity_pct,Obesity among adults,36.5,35.1,37.9,2025
13017,Ben Hill,GA,South,Small town,obesity_pct,Obesity among adults,38.0,35.2,40.8,2025
13023,Bleckley,GA,South,Rural,obesity_pct,Obesity among adults,23.8,21.1,26.5,2025
13031,Bulloch,GA,South,Small town,obesity_pct,Obesity among adults,24.7,21.9,27.5,2025
13035,Butts,GA,South,Small town,obesity_pct,Obesity among adults,34.1,31.3,36.9,2025
13037,Calhoun,GA,South,Small town,obesity_pct,Obesity among adults,19.2,16.9,21.5,2025
13043,Candler,GA,South,Rural,obesity_pct,Obesity among adults,30.4,28.2,32.6,2025
13045,Carroll,GA,South,Suburban,obesity_pct,Obesity among adults,36.2,34.1,38.3,2025
13047,Catoosa,GA,South,Rural,obesity_pct,Obesity among adults,38.9,38.1,39.7,2025
13053,Chattahoochee,GA,South,Suburban,obesity_pct,Obesity among adults,29.1,27.9,30.3,2025
13055,Chattooga,GA,South,Urban core,obesity_pct,Obesity among adults,29.3,26.6,32.0,2025
13077,Coweta,GA,South,Small town,obesity_pct,Obesity among adults,33.9,31.3,36.5,2025
13083,Dade,GA,South,Small town,obesity_pct,Obesity among adults,40.7,39.3,42.1,2025
13085,Dawson,GA,South,Urban core,obesity_pct,Obesity among adults,34.7,33.6,35.8,2025
13087,Decatur,GA,South,Rural,obesity_pct,Obesity among adults,37.1,34.0,40.2,2025
13091,Dodge,GA,South,Rural,obesity_pct,Obesity among adults,38.7,35.8,41.6,2025
13093,Dooly,GA,South,Rural,obesity_pct,Obesity among adults,32.9,30.0,35.8,2025
13095,Dougherty,GA,South,Rural,obesity_pct,Obesity among adults,36.3,34.2,38.4,2025
13097,Douglas,GA,South,Small town,obesity_pct,Obesity among adults,38.0,35.6,40.4,2025
13099,Early,GA,South,Rural,obesity_pct,Obesity among adults,25.6,23.5,27.7,2025
13101,Echols,GA,South,Rural,obesity_pct,Obesity among adults,38.2,35.8,40.6,2025
13109,Evans,GA,South,Suburban,obesity_pct,Obesity among adults,36.5,34.8,38.2,2025
13111,Fannin,GA,South,Rural,obesity_pct,Obesity among adults,40.6,38.0,43.2,2025
13115,Floyd,GA,South,Rural,obesity_pct,Obesity among adults,26.4,23.4,29.4,2025
13117,Forsyth,GA,South,Suburban,obesity_pct,Obesity among adults,32.2,31.2,33.2,2025
13119,Franklin,GA,South,Rural,obesity_pct,Obesity among adults,28.3,25.3,31.3,2025
13067,Cobb,GA,South,Suburban,obesity_pct,Obesity among adults,34.8,32.5,37.1,2025
13069,Coffee,GA,South,Suburban,obesity_pct,Obesity among adults,29.4,28.3,30.5,2025
13071,Colquitt,GA,South,Rural,obesity_pct,Obesity among adults,21.4,20.0,22.8,2025
13073,Columbia,GA,South,Small town,obesity_pct,Obesity among adults,35.7,32.8,38.6,2025
13139,Hall,GA,South,Rural,obesity_pct,Obesity among adults,35.3,33.3,37.3,2025
13143,Haralson,GA,South,Rural,obesity_pct,Obesity among adults,27.5,24.6,30.4,2025
13145,Harris,GA,South,Small town,obesity_pct,Obesity among adults,39.0,37.6,40.4,2025
13147,Hart,GA,South,Small town,obesity_pct,Obesity among adults,40.9,39.7,42.1,2025
13153,Houston,GA,South,Small town,obesity_pct,Obesity among adults,31.3,30.2,32.4,2025
13155,Irwin,GA,South,Rural,obesity_pct,Obesity among adults,44.6,43.2,46.0,2025
13157,Jackson,GA,South,Small town,obesity_pct,Obesity among adults,32.3,30.2,34.4,2025
13159,Jasper,GA,South,Urban core,obesity_pct,Obesity among adults,31.0,28.8,33.2,2025
13161,Jeff Davis,GA,South,Rural,obesity_pct,Obesity among adults,33.1,31.7,34.5,2025
13165,Jenkins,GA,South,Small town,obesity_pct,Obesity among adults,40.5,39.0,42.0,2025
13167,Johnson,GA,South,Rural,obesity_pct,Obesity among adults,39.8,38.4,41.2,2025
13169,Jones,GA,South,Suburban,obesity_pct,Obesity among adults,28.8,27.4,30.2,2025
13173,Lanier,GA,South,Urban core,obesity_pct,Obesity among adults,23.4,22.5,24.3,2025
13175,Laurens,GA,South,Small town,obesity_pct,Obesity among adults,35.5,33.5,37.5,2025
13177,Lee,GA,South,Urban core,obesity_pct,Obesity among adults,25.8,22.9,28.7,2025
13181,Lincoln,GA,South,Urban core,obesity_pct,Obesity among adults,30.3,28.9,31.7,2025
13123,Gilmer,GA,South,Suburban,obesity_pct,Obesity among adults,36.3,35.1,37.5,2025
13125,Glascock,GA,South,Rural,obesity_pct,Obesity among adults,44.8,42.7,46.9,2025
13129,Gordon,GA,South,Rural,obesity_pct,Obesity among adults,36.0,34.0,38.0,2025
13133,Greene,GA,South,Rural,obesity_pct,Obesity among adults,48.6,46.0,51.2,2025
13187,Lumpkin,GA,South,Rural,obesity_pct,Obesity among adults,25.9,24.1,27.7,2025
13193,Macon,GA,South,Rural,obesity_pct,Obesity among adults,32.9,30.0,35.8,2025
13197,Marion,GA,South,Small town,obesity_pct,Obesity among adults,38.3,36.3,40.3,2025
13199,Meriwether,GA,South,Urban core,obesity_pct,Obesity among adults,44.4,42.2,46.6,2025
13205,Mitchell,GA,South,Suburban,obesity_pct,Obesity among adults,34.8,31.8,37.8,2025
13225,Peach,GA,South,Small town,obesity_pct,Obesity among adults,31.8,29.0,34.6,2025
13227,Pickens,GA,South,Urban core,obesity_pct,Obesity among adults,33.3,31.0,35.6,2025
13231,Pike,GA,South,Small town,obesity_pct,Obesity among adults,40.9,39.9,41.9,2025
13233,Polk,GA,South,Small town,obesity_pct,Obesity among adults,25.3,24.2,26.4,2025
13235,Pulaski,GA,South,Urban core,obesity_pct,Obesity among adults,37.2,35.6,38.8,2025
13207,Monroe,GA,South,Small town,obesity_pct,Obesity among adults,26.5,24.4,28.6,2025
13209,Montgomery,GA,South,Rural,obesity_pct,Obesity among adults,37.3,35.3,39.3,2025
13211,Morgan,GA,South,Suburban,obesity_pct,Obesity among adults,30.4,28.3,32.5,2025
13215,Muscogee,GA,South,Small town,obesity_pct,Obesity among adults,29.6,26.8,32.4,2025
13255,Spalding,GA,South,Small town,obesity_pct,Obesity among adults,34.4,33.1,35.7,2025
13257,Stephens,GA,South,Rural,obesity_pct,Obesity among adults,44.0,42.0,46.0,2025
13259,Stewart,GA,South,Urban core,obesity_pct,Obesity among adults,35.1,34.0,36.2,2025
13261,Sumter,GA,South,Suburban,obesity_pct,Obesity among adults,30.4,27.5,33.3,2025
13263,Talbot,GA,South,Small town,obesity_pct,Obesity among adults,33.8,31.9,35.7,2025
13265,Taliaferro,GA,South,Urban core,obesity_pct,Obesity among adults,30.6,27.9,33.3,2025
13273,Terrell,GA,South,Urban core,obesity_pct,Obesity among adults,26.2,23.9,28.5,2025
13275,Thomas,GA,South,Small town,obesity_pct,Obesity among adults,45.3,43.9,46.7,2025
